id,title,description,price,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images,crawl_timestamp,source
44864787,"Bán tòa nhà Yên Duyên, 70/75m2, 7 tầng thang máy, 18 phòng thu 1 tỷ/năm - giá rẻ 18.65 tỷ","Thông tin mô tả
Bán tòa nhà căn hộ dịch vụ xây mới tại Yên Duyên Yên Sở Hoàng Mai, phù hợp khách mua đầu tư giữ tiền, tạo dòng tiền ổn định dài hạn.
+ Thông tin thực tế:
- Diện tích: 70/75m², mặt tiền 5.7m, đất vuông vắn.
- Kết cấu: 7 tầng có thang máy.
- Công năng: 18 căn hộ khép kín, full nội thất, máy giặt riêng từng phòng.
- Doanh thu hiện tại: ~1 tỷ/năm.
- Có hợp đồng thuê tổng ~60 triệu/tháng, bên thuê tự chịu chi phí sửa chữa trong thời gian thuê.
+ Vị trí & giao thông:
- Nhà mặt ngõ thông, ô tô VF3 qua, cách phố Yên Duyên ~50m.
- Ngõ trước nhà hơn 3m, thông nhiều hướng.
- Gần KĐT Gamuda, sát trục Tam Trinh đang mở rộng 40m, khu vực kết nối nhanh Minh Khai Vành đai 2.5 Vành đai 3.
- Bán kính 1km đầy đủ tiện ích: Chợ Yên Sở, siêu thị, trường học, bệnh viện.
- Bán kính 5km nhiều trường ĐH lớn (KTQD, Xây Dựng, Bách Khoa) nguồn khách thuê ổn định.
+ Pháp lý & an toàn:
- Sổ đỏ chính chủ, sẵn sàng giao dịch.
- Hệ thống PCCC đầy đủ, đạt tiêu chuẩn: Báo khói báo nhiệt từng phòng, sprinkler, cửa chống cháy từng tầng, lối thoát hiểm tách biệt.
+ Đánh giá thẳng thắn:
Ưu điểm.
- Nhà mới, vận hành sẵn, không cần đầu tư thêm.
- Dòng tiền rõ ràng, phù hợp giữ tài sản trong giai đoạn trung dài hạn.
- Khu vực đang hưởng lợi mạnh từ hạ tầng, tiềm năng tăng giá vốn tốt.
Nhược điểm.
- Không nằm mặt phố lớn nên không phù hợp kinh doanh bán lẻ.
- Dòng tiền tốt nhưng cần quản lý cho thuê chuyên nghiệp để tối ưu.
- Phù hợp khách đầu tư tìm tài sản dòng tiền thật, pháp lý sạch, kỳ vọng tăng giá theo hạ tầng khu Nam Hà Nội.
+ Liên hệ trực tiếp Tuấn Thổ Cư 0936 082 *** để xem nhà thực tế tư vấn trung thực hỗ trợ pháp lý đầy đủ.",18650000000,70.0,266428571.42857143,Hà Nội,Hoàng Mai,Nhà riêng tại phố Yên Duyên,Phường Yên Sở,20.9724585196081,105.868556680367,,1020,1767718800000,7,1768884840207,batdongsan.com.vn
44682510,Bán nhà Tam Trinh - Sở Thượng - 48m2 x 5 tầng - Sân riêng - Sát công viên Yên Sở - 7.15 Tỷ,"Thông tin mô tả
Nếu anh/chị đang tìm một ngôi nhà vừa đủ yên tĩnh để ở, vừa có tiềm năng tăng giá mạnh khi hạ tầng hoàn thiện, thì căn nhà tại phố Tam Trinh - Sở Thượng (Yên Sở) này là lựa chọn rất đáng cân nhắc.
1. Thông số thực tế:
- Diện tích: 48m² | Mặt tiền: 4.6m (Rất thoáng, dễ kê đồ).
- Xây dựng: 5 tầng xây mới (móng cọc bê tông, cột tường riêng biệt, cực kỳ kiên cố).
- Thiết kế: 3 phòng ngủ đầy đủ công năng, tối ưu diện tích.
- Tiện ích riêng: Có sân để xe riêng thuộc chủ quyền sổ đỏ (an toàn, sạch nhà).
2. Vị trí và Tiện ích:
- Vị trí: Ngõ thông, nông, chỉ vài chục mét ra mặt phố. Sát cạnh ""lá phổi xanh"" Công viên Yên Sở.
- Kết nối: Thuận tiện ra Vành đai 3, cao tốc Pháp Vân. Nằm trong lõi các tuyến phố trọng điểm: Tam Trinh, Lĩnh Nam, Kim Đồng, Tân Mai.
- Dân trí: Khu vực toàn cán bộ hưu trí, giảng viên, công chức. An ninh có camera 24/7, không gian sống tĩnh mịch, tách biệt khói bụi.
3. Đánh giá khách quan (Ưu & Nhược điểm):
+ Ưu điểm:
- Sổ đỏ ""hoa hậu"": Pháp lý sạch, diện tích sân riêng nằm trong sổ là điểm cộng lớn.
- Cú hích hạ tầng: Đường Tam Trinh và Lĩnh Nam đang mở rộng (dự kiến xong 2026). Đây là thời điểm ""vàng"" để mua trước khi giá bùng nổ.
- Dòng tiền: Có thể cho thuê ngay 12 - 18 triệu/tháng nếu khách chưa có nhu cầu ở.
+ Nhược điểm:
- Hiện tại trục Tam Trinh đang thi công nên giờ cao điểm có thể hơi bụi và ùn tắc cục bộ. Tuy nhiên, khi hoàn thiện (mặt cắt 40m), giá trị nhà sẽ khác hẳn hiện tại.
4. Giá bán và Liên hệ:
- Giá: 7.15 tỷ (Có thương lượng cho khách thiện chí).
- Liên hệ: Em Tuấn Thổ Cư - 0936 082 *** (Xem nhà trực tiếp và tư vấn pháp lý/quy hoạch miễn phí 100%).",7150000000,48.0,148958333.33333334,Hà Nội,Hoàng Mai,Nhà riêng tại đường Tam Trinh,Phường Yên Sở,20.9735545393991,105.866302011021,,1020,1768410000000,8,1768884843805,batdongsan.com.vn
44752005,Bán căn hộ chung cư Vimeco Tú Mỡ 136m2. Giá 10.850 tỷ,"Thông tin mô tả
Bán căn hộ chung cư Vimeco Tú Mỡ 136m². Giá 10.850 tỷ.
Nhà như ảnh đăng, full nội thất. Gồm 2 ngủ và 1 phòng để đồ, 2 WC. Căn góc 2 ban công.
Có slot ô tô.
Sổ đỏ chính chủ. Liên hệ 0963 417 *** để xem nhà.",10850000000,136.0,79779411.76470588,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Vimeco Phạm Hùng,Đường Tú Mỡ,21.008565267205164,105.78991080138731,,1010,1768410000000,3,1768884849405,batdongsan.com.vn
45060138,Cực hot! Chính chủ bán nhanh siêu phẩm đất Lục Quân - giá siêu mềm - cơ hội vàng cuối năm,"Thông tin mô tả
Đất Lục Quân vị trí chiến lược - hạ tầng phát triển - giá siêu mềm.

Vị trí đắc địa:

- Cách QL21 và ngã tư Lục Quân 300m, trục đường kết nối nhanh về Trung tâm Hoà Lạc, con đường kết nối giữa 3 thành phố vệ tinh Xuân Mai - Hoà Lạc - Sơn Tây.
- Chỉ 5p ra Sân bay Hoà Lạc và Sân Golf Đồng Mô.
- Gần Trường Sỹ quan Lục Quân.
- Gần trục đường Hồ Tây - Ba Vì.
- Gần Đại học Quốc gia Hoà Lạc, khu Công nghệ cao, FPT, Viettel,..
- Khu dân cư hiện hữu đông đúc, an ninh tốt.

Thông tin:

- Diện tích 105,1m² đất đẹp vuông vắn, full thổ cư, sẵn sổ, pháp lý rõ ràng, minh bạch.
- Đường nội khu 2 ô tô tránh.
- Hướng đất phong thủy tốt.

Giá siêu mềm chỉ có 3tỷ9, có chính sách tốt dành riêng khách hàng thiện chí đến ngày 25/01.
Liên hệ ngay em Vân 0987 997 *** để nhận chính sách tốt nhất và hỗ trợ dẫn đi xem đất miễn phí.",3900000000,105.1,37107516.65080876,Hà Nội,Sơn Tây,Bán đất tại đường 916,Xã Cổ Đông,21.0456475955044,105.506828743694,,1040,1768755600000,10,1768884855764,batdongsan.com.vn
44924257,Chính chủ bán căn hộ chung cư MHDI Học Viện Kỹ Thuật Quân Sự đường Hoàng Quốc Việt 125m 12.8tỷ,"Thông tin mô tả
Chính chủ Bán căn hộ chung cư MHDI Học Viện Kỹ Thuật Quân Sự đường Hoàng Quốc Việt 125m.
Giá chào có thương lượng nhiều cho khách mua 12.8tỷ.
* Diện tích thông thủy 125m² tim tường 117.7m².
Gồm 3 ngủ, 2wc, phòng khách, bếp, căn góc hướng mát View Hồ Tây. Ảnh đăng là ảnh thật căn hộ.
Sổ đỏ chính chủ. Liên hệ 0982 152 *** để xem nhà.",12800000000,125.0,102400000.0,Hà Nội,Cầu Giấy,Căn hộ chung cư tại đường Hoàng Quốc Việt,Phường Nghĩa Đô,21.0460339767973,105.799357336456,,1010,1768410000000,3,1768884859338,batdongsan.com.vn
45058018,Chung cư CT 7 Booyoung Mỗ Lao Hà Đông,"Thông tin mô tả
Cần bán căn hộ chung cư CT7 Booyoung, Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, HN.
Diện tích: 95.5m² 3N + 2 WC full đồ.
Giá: 8.5 tỷ sổ đỏ chính chủ.",8500000000,95.5,89005235.60209425,Hà Nội,Hà Đông,Căn hộ chung cư tại Chung cư Booyoung,Đường Vũ Trọng Khánh,20.9831452274051,105.784106255846,,1010,1768755600000,4,1768884862826,batdongsan.com.vn
45056381,"Chính chủ bán lô đất 889m2, mặt đường Hồ Chí Minh - Đã tách thành 3 sổ diện tích 295m2 - Giá 22tr","Thông tin mô tả
Bán 3 lô đất mỗi lô 295m² tổng diện tích lên đến 889.3m². Đã tách 3 sổ liền nhau ở mặt đường Hồ Chí Minh - Trần Phú - Chương Mỹ - Hà Nội.
- Quy hoạch năm 2026 Đường Hồ Chí Minh Mở Rộng Lên đến 4 làn xe tiềm năng phát triển cao.
- Lô đất sở hữu lên đến gần 40m mặt tiền đường kinh doanh, xây nhà hàng, khách sạn, trung tâm tiệc cưới (với lợi thế điểm dừng xe bus trước cửa khách hàng có sẵn).
- Giá có quý nhà đầu tư chỉ 22tr/m².
Lh: 0583 167 *** Em Hoàng Để Em Hỗ Trợ Các Quý Nhà Đầu Tư Đi Thăm Đất.",22000000,889.0,24746.906636670417,Hà Nội,Chương Mỹ,Bán đất tại đường Hồ Chí Minh,Xã Trần Phú,20.8055305029871,105.644977837801,,1040,1768755600000,5,1768884914012,batdongsan.com.vn
44504978,Nhà em bán lại căn hộ 2PN 75m2 giá hơn 5 tỷ tòa CT1 Thành Phố Giao Lưu view hồ. LH 0888 486 ***,"Thông tin mô tả
Nhà em bán lại căn hộ 2PN 75m² giá hơn 5 tỷ tòa CT1 Thành Phố Giao Lưu. LH 0888 486 ***.
- Căn hộ tầng trung, tầng đẹp nhất tòa, hướng Nam view hồ điều hòa, công viên Thành Phố Giao Lưu.
- Diện tích: 75m², thông thủy 71,2m², thiết kế 2 phòng ngủ, 2 vệ sinh, phòng khách, phòng bếp, ban công.
- Nội thất cơ bản, khách mua về ở luôn được.
- Tòa chung cư có nhiều tiện ích, chất lượng hạ tầng và dịch vụ tốt, khu đô thị có nhiều không gian cảnh quan, vị trí đẹp, cạnh hồ điều hòa, công viên, Metro, Vincom Phạm Văn Đồng. Kết nối giao thông thuận tiện, gần đường vành đai, các trường đại học lớn như Sư Phạm, Quốc Gia, Thương Mại, Sân Khấu Điện Ảnh.
- Sổ đỏ chính chủ.
- Giá bán. Nhỉnh 5 tỷ.
Lh: Em Minh L 0983 814 *** or 0888 486 ***.",5400000000,75.0,72000000.0,Hà Nội,Bắc Từ Liêm,Căn hộ chung cư tại Thành phố Giao Lưu,Đường Phạm Văn Đồng,21.062069393000687,105.78464888237146,,1010,1768150800000,4,1768884918235,batdongsan.com.vn
44682752,Bán gấp shophouse Galaxy Vạn Phúc 90m2 x 6 tầng thang máy nội thất nhập khẩu giá đầu tư 0916 885 ***,"Thông tin mô tả
Galaxy Vạn Phúc - vị trí đắc địa kinh doanh - nội thất nhập khẩu - thang máy - giá đầu tư - chủ cần bán gấp.
Shophouse Galaxy Vạn Phúc 90m² x 6 tầng mặt tiền 5,2 mét.
Vị trí đắc địa kinh doanh, nội thất nhập khẩu.
Liên hệ: 0916 885 *** xem trực tiếp.",,90.0,,Hà Nội,Hà Đông,"Shophouse, nhà phố thương mại tại TSQ Galaxy",Đường Tố Hữu,20.985235162618437,105.77529320478848,,9999,1767978000000,6,1768884922155,batdongsan.com.vn
45057134,"Chủ nhà BÁN căn Studio VICTORIA Vinhomes Smart City để mua căn to, giá chỉ 3 tỷ BAO THUẾ PHÍ","Thông tin mô tả
Chính chủ gửi bán căn Studio giá siêu tốt chỉ 3 tỷ bao phí
Chủ nhà đang TTTĐ, dễ vào tiền, dễ đầu tư, tiến độ dãn đến lúc nhận nhà
Căn Stu ở Smart đang cho thuê 7,5tr/tháng, đầu tư sinh lời dài hạn
Hướng nhà hướng mát, tầng trung 2x rất dễ cho thuê
Nếu để ở, 30m² thoải mái 1 gia đình 3 người sinh sống và làm việc
Căn hộ này chủ nhà giảm giá rất sâu, thiện chí bán giá thấp hơn thị trường, để chuyển sang căn to
AC liên hệ: 0866 059 ***.
SALE đừng gọi, căn này chính chủ bán đã chiết khấu phí sale cho khách",3000000000,30.0,100000000.0,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại The Victoria - Vinhomes Smart City,Phường Tây Mỗ,21.0087119946197,105.74398905334367,,1010,1768755600000,5,1768884925780,batdongsan.com.vn
45057130,"Căn 3PN 101m² tòa SP The Senique, ban công thoáng, view đẹp","Thông tin mô tả
Em Hoàng Điệp 0362 102 *** xin giới thiệu căn hộ 3PN tòa SP dự án The Senique
Diện tích 101m², thiết kế rộng rãi, tối ưu công năng
Ban công Đông Nam, đón gió và ánh sáng tự nhiên
View biển hồ cực đẹp, không gian sống đẳng cấp
Hướng Đông Nam mát mẻ quanh năm, phong thủy tốt
View biển hồ thoáng đãng, hiếm trong giỏ hàng hiện tại
Tòa SP sở hữu vị trí đẹp, tiếp cận nhanh hệ tiện ích cao cấp
Trải nghiệm sống nghỉ dưỡng mỗi ngày cho cả gia đình
Phù hợp ở thực lâu dài hoặc đầu tư giữ tài sản an toàn
Căn đẹp, dễ khai thác và thanh khoản tốt trong tương lai

Liên hệ: Em Hoàng Điệp 0362 102 ***",10000000000,101.0,99009900.99009901,Hà Nội,Gia Lâm,Căn hộ chung cư tại Chung cư The Senique Hanoi,Đường Hải Âu 11,20.9989894001994,105.953790953674,,1010,1768755600000,4,1768884928725,batdongsan.com.vn
44663934,"Bán 79.6m2 Thượng Phúc, Bắc Hồng vị trí đẹp, mặt tiền hơn 5m - gần hồ điều hoà","Thông tin mô tả
Bán 79.6m² Thượng Phúc, Bắc Hồng vị trí đẹp, mặt tiền hơn 5m - gần hồ điều hoà.
Mô tả.
Đất mặt đường nhựa, mặt tiền rộng thoáng: DT 79.6m² full thổ cư, mặt tiền 5.28m, đường nhựa vào tận đất.
Khu vực đầy đủ tiện ích: Bán kính 300m ra trường học, nhà văn hóa, công viên, mua ở hay đầu tư đều tốt. Vài bước chân ra bãi đỗ xe ô tô ven hồ.
Pháp lý: Sổ mới cất két, sẵn giao dịch.",3880000000,79.6,48743718.59296483,Hà Nội,Đông Anh,Bán đất tại đường Thượng Phúc,Xã Bắc Hồng,21.1687229466052,105.803411943282,,1040,1768755600000,4,1768884936045,batdongsan.com.vn
44109779,"Liền kề Tô Hiệu trục VIP an ninh đảm bảo, ở sướng 90m2 mặt tiền: 9 mét nội thất nhập khẩu giá tốt","Thông tin mô tả
Liền kề trục VIP Tô Hiệu Vị trí trung tâm, thiết kế hiện đại.
Diện tích: 90m x 5 tầng.
Mặt tiền: 9m rộng rãi, thoáng đẹp.
Thiết kế: Hiện đại, tối ưu công năng, an ninh đảm bảo.

Vị trí đắc địa:
Ngay trục VIP Tô Hiệu trung tâm Hà Đông.
Gần ga tàu điện trên cao, kết nối nhanh chóng.
Tiện ích bao quanh: Trường học, bệnh viện, Quận ủy Hà Đông, Mê Linh Plaza...
Sổ vuông đẹp.
Giá đầu tư.
Liên hệ: 0916 885 ***.",,90.0,,Hà Nội,Hà Đông,"Nhà biệt thự, liền kề tại HUD3 Tower",Đường Tô Hiệu,20.9663252948115,105.777541298858,,1020,1767891600000,12,1768884953474,batdongsan.com.vn
45057128,"Bán căn hộ Golden Park Tower, Phạm Văn Bạch, 100m2, 10 tỷ, 3 PN, 2WC, Sổ đỏ CC, Full nội thất đẹp.","Thông tin mô tả
Bán căn hộ Golden Park Tower, Phạm Văn Bạch, Cầu Giấy.

Căn hộ 100m², 3 PN, 2WC, P Khách bếp rộng lớn, ban công thoáng mát View đẹp.

Sổ đỏ CC, Full nội thất đẹp. Giá 10,x tỷ.

Lh Chủ nhà A Tuấn để xem nhà trực tiếp số Zalo điện thoại 0982; 642; 377",10000000000,100.0,100000000.0,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Golden Park Tower,Đường Phạm Văn Bạch,21.02698904666432,105.78822117450689,,1010,1768755600000,4,1768884972386,batdongsan.com.vn
44961050,"Bán nhà Quan Nhân 50m², 4 tầng, mặt ngõ 2.5m, kinh doanh nhỏ 12.6 tỷ","Thông tin mô tả
Bán nhà phố Quan Nhân | Mặt ngõ thông 2.5m 50m², 4 tầng Kinh doanh nhỏ Giá 12.6 tỷ
Căn nhà nằm tại phố Quan Nhân, Thanh Xuân, Hà Nội. Nhà nằm ở mặt ngõ thông rộng khoảng 2.5m, di chuyển thuận tiện ra các tuyến phố lớn: Quan Nhân Hoàng Ngân Giáp Nhất Vũ Trọng Phụng. Khu vực dân trí cao, an sinh tốt, đầy đủ tiện ích sinh hoạt.
Vị trí rất phù hợp để ở kết hợp kinh doanh nhỏ, mở văn phòng công ty, văn phòng đại diện hoặc cho thuê.
Thông tin chi tiết
Diện tích: 50m²
Mặt tiền: 4m thửa đất vuông vắn
Kết cấu: 4 tầng chắc chắn
Có thể cải tạo thêm tầng để tối ưu công năng
Pháp lý Giá bán
Sổ đỏ chính chủ
Giá: 12.6 tỷ (thương lượng)
0963 146 *** Anh Dũng",12600000000,50.0,252000000.0,Hà Nội,Thanh Xuân,Nhà riêng tại phố Quan Nhân,Phường Nhân Chính,21.003385902883,105.811310311815,,1020,1767546000000,6,1768884985599,batdongsan.com.vn
43746304,Chủ bán gấp liền kề Ngô Thì Nhậm 48m2 x 6 tầng mặt phố kinh doanh cho thuê 50tr/tháng giá đầu tư,"Thông tin mô tả
Ngô Thì Nhậm.
Diện tích: 48m² x 6 tầng.
Phân lô vỉa hè kinh doanh nhà đẹp k lỗi.
Gần quận uỷ Hà Đông, nhà thi đấu Hà Đông, ga đường sắt trên cao.
Chủ bán gấp.
Giá đầu tư.
Liên hệ: 0916 885 ***.",,48.0,,Hà Nội,Hà Đông,"Nhà biệt thự, liền kề tại Khu chung cư Ngô Thì Nhậm",Đường Ngô Thì Nhậm,20.96868074460795,105.76859868080584,,1020,1768237200000,5,1768884990737,batdongsan.com.vn
44545382,136m2 đẹp nhất khu đất đấu giá Ao Đầu Đình đón sóng hạ tầng cực mạnh đô thị vệ tinh Phía Nam Hà Nội,"Thông tin mô tả
Đất đấu giá đón sóng thần khu đô thị Olympic 16.000 Ha.
Ký hiệu: LK34.
- Hướng: Tây Nam.
- Mặt tiền: 5 m.
- Diện tích: 136m².
- Hạ tầng:
- Đường 13 m, vỉa hè 6 m.
Đã hoàn thành xây dựng hạ tầng kỹ thuật theo theo dự án được UBND huyện Phú Xuyên phê duyệt.
- Pháp lý:
+ Mục đích sử dụng đất: Đất ở.
- Hình thức sử dụng đất: Giao đất có thu tiền sử dụng đất thông qua đấu giá quyền sử dụng đất.
- Thời hạn sử dụng đất: Lâu dài.
- Quy định xây dựng:
- Tự xây, thiết kế tự do, tỷ lệ xây dựng là 100% diện tích đất.
- Xây tối đa 7 tầng.
- Cách UBND xã Đại Thắng chỉ 400 m.
- Cách UBND huyện Phú Xuyên chỉ 5 km.
- Cách trung tâm huyện Phú Xuyên chỉ 5 km.
- Cách đường QL1A chỉ 1 km.
- Khu đất đấu giá được quy hoạch theo quyết định của ủy ban thành phố lên hạ tầng hoàn thiện, đồng bộ như điện, đường, hệ thống cấp thoát nước, mạng viễn thông, và được kết nối giao thông rất thuận tiện.
- Cách trường THPT Nguyễn Bỉnh Khiêm chỉ 6 km.
- Cách trường mầm non Đại Thắng chỉ 400m.
- Cách Trung tâm huyện Phú Xuyên chỉ 5 km.
- Cách bệnh viện đa khoa Phú Xuyên chỉ 7 km.
- Khu đất nằm gần khu dân cư, giao thông thuận tiện, xung quanh nhiều tiện ích thích hợp xây chung cư mini, trụ sở công ty, tòa nhà văn phòng, khách san... Hay để ở.
------------------
Giao dịch chính chủ, các bác môi giới có khách hàng giới thiệu ạ.
SĐT 0931 005 ***.",70000000,136.0,514705.8823529412,Hà Nội,Phú Xuyên,Bán đất tại đường Liên Thông,Xã Văn Hoàng,20.7724500499255,105.855570762668,,1040,1768755600000,11,1768884994998,batdongsan.com.vn
43574005,Lô góc mặt phố Vạn Phúc kinh doanh dòng tiền 70 triệu/ tháng 60m2 x 5 tầng cạnh Him Lam giá đầu tư,"Thông tin mô tả
Vạn Phúc.
Diện tích: 60m² x 5 tầng.
Mặt tiền: 20 mét.

Hoa hậu lô góc 3 mặt thoáng - siêu kinh doanh - nhìn Him Lam.

+ Vị trí đẹp, khu vực trung tâm đô thị Vạn Phúc, ngay sau Him Lam tiện ích ngập tràn, nhà lô góc 3 mặt thoáng, vỉa hè bao quanh 2 bên hơn 50m², phía sau có khe thoáng 1m mở được cửa sổ và treo điều hòa,...

+ Địa điểm kinh doanh đa dạng như caffee, nhà hàng, phòng khám, trung tâm, nhà nghỉ, văn phòng.

+ Thiết kế: - Nếu khách có nhu cầu lắp thang máy thì chỉ cần thu nhỏ thang bộ một chút là lắp được.
Giá đầu tư.
Chủ cần bán gấp.
Liên hệ: 0916 885 ***.",,60.0,,Hà Nội,Hà Đông,Nhà mặt phố tại phố Vạn Phúc,Phường Vạn Phúc,20.9750317398649,105.786349398949,,1020,1767891600000,4,1768884999098,batdongsan.com.vn
44974381,"Bán nhà phố Lương Thế Vinh | Phân lô cán bộ ô tô đỗ cửa 50m², 3 tầng Giá 13.9 tỷ","Thông tin mô tả
Căn nhà nằm trong khu phân lô cán bộ Viện Sốt Rét, thuộc phố Lương Thế Vinh, phường Thanh Xuân Bắc, quận Thanh Xuân, Hà Nội. Ngõ rộng 5m, ô tô chạy vòng quanh, đỗ cửa thoải mái. Từ nhà ra phố chỉ hơn 50m, ra công viên Phùng Khoang ~100m, kết nối nhanh ra Tố Hữu Nguyễn Trãi, giao thông cực thuận tiện.
Khu vực dân trí cao, an ninh tốt, tiện ích đầy đủ: trường học, chợ, siêu thị, công viên rất phù hợp cho gia đình ở lâu dài hoặc cải tạo thành nhà ở cao cấp kết hợp văn phòng.
Thông tin chi tiết
Diện tích: 50m²
Mặt tiền: 3.6m thửa đất vuông vắn
Kết cấu: 3 tầng chắc chắn (có thể nâng thêm 2 tầng)
Thiết kế cầu thang giữa, có thể lắp thang máy
Trước sau thoáng, dễ cải tạo tối ưu công năng
Pháp lý Giá bán
Sổ đỏ chính chủ
Giá: 13.9 tỷ (thương lượng)
0963 146 *** Anh Dũng",13900000000,50.0,278000000.0,Hà Nội,Thanh Xuân,Nhà riêng tại đường Lương Thế Vinh,Phường Thanh Xuân Bắc,20.9905246899801,105.797174160028,,1020,1767718800000,7,1768885003294,batdongsan.com.vn
45043631,"Bán CH 2PN view đẹp 46m2 tại 30T Nam Trung Yên, 4,4 tỷ, Cầu Giấy, Hà Nội","Thông tin mô tả
Chung cư 30T Nam Trung Yên, tọa lạc tại Đường Nguyễn Chánh, P.Trung Hòa, Cầu Giấy, Hà Nội, sở hữu 2PN và 1WC, diện tích 46m², giá 4,4 tỷ VND. Nội thất đầy đủ, sẵn sàng vào ở ngay. Hướng cửa chính Tây Bắc, ban công Đông Nam, hợp phong thủy, rất tốt cho sức khỏe và tài lộc. Pháp lý đầy đủ, yên tâm khi giao dịch.

Tiện ích xung quanh
Gần bệnh viện Mắt Ánh Dương, Bệnh viện Thận Hà Nội, Công viên Cầu Giấy, siêu thị WinMart Trung Hòa, siêu thị Hà Đăng.

Liên hệ ngay để biết thêm chi tiết: Vũ Đình Tùng - 0386 217 ***.",4400000000,46.0,95652173.91304348,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Chung cư 30T Nam Trung Yên,Đường Nguyễn Chánh,21.01234439634869,105.79101377596425,,1010,1768496400000,8,1768885006862,batdongsan.com.vn
44869464,"Bán CC An Lạc - Phùng Khoang, 9,85 tỷ, 146m2, 3PN, 2WC, full nội thất, Q.Nam Từ Liêm, LH 0386 217 ***","Thông tin mô tả
Nằm ở An Lạc - Phùng Khoang, CC này mang đến không gian sống rộng rãi và hiện đại với diện tích 146m².
3PN, 2WC, hướng Tây Bắc, ban công Đông Nam, cực thoáng đãng.
Nội thất đầy đủ, sẵn sàng cho cuộc sống mới với các món đồ tiện nghi như sofa, giường, tủ bếp, máy giặt.
Pháp lý đầy đủ, yên tâm khi đầu tư.

Khu vực xung quanh:
+ Bệnh viện Đại học Y Dược
+ Siêu thị Fujimart Trần Phú
+ Công viên Hồ Trung Văn
+ Trường Mầm Non Thanh Xuân Bắc

Liên hệ ngay để được tư vấn miễn phí! Vũ Đình Tùng - 0386 217 ***.",9850000000,146.0,67465753.42465754,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại An Lạc - Phùng Khoang,Phùng Khoang,20.986660751148637,105.78859636083389,,1010,1768496400000,14,1768885011728,batdongsan.com.vn
44865400,"Bán CC Golden Land, 90 triệu/m2(Rẻ nhất), 115m2, 3PN, 2WC, full nội thất tại Nguyễn Trãi,Thanh Xuân","Thông tin mô tả
CC tại Golden Land, Nguyễn Trãi, Thanh Xuân, Hà Nội. Diện tích 115m², 3PN, 2WC, đầy đủ nội thất, phong thủy tốt với hướng cửa chính Tây Bắc và ban công Đông Nam. Pháp lý đầy đủ, yên tâm khi giao dịch.

Giá 90 triệu/m², cực kỳ hợp lý cho chất lượng và vị trí. Không chỉ có không gian sống thoải mái mà còn là nơi lý tưởng để đầu tư.

Gần các tiện ích như cách trường học, chợ, siêu thị chỉ tầm 2km, thuận tiện cho cuộc sống hàng ngày.

Liên hệ ngay Vũ Đình Tùng qua 0386 217 *** để biết thêm chi tiết!",90000000,115.0,782608.695652174,Hà Nội,Thanh Xuân,Căn hộ chung cư tại Golden Land,Nguyễn Trãi,20.99348834762493,105.80688807250566,,1010,1768496400000,8,1768885016989,batdongsan.com.vn
45023345,"Bán CH 3PN, 2WC chỉ với 9,9 tỷ ở Thanh Xuân, 98m2, nội thất full. Căn góc LH 0386 217 ***","Thông tin mô tả
Tọa lạc tại Thanh Xuân, Phố Lê Văn Thiêm, p Thanh Xuân Trung, Q. Thanh Xuân, Hà Nội, căn hộ 3PN, 2WC này có diện tích 98m² với nội thất full, rất thích hợp cho các bạn trẻ muốn tìm một chốn an cư lý tưởng. Căn hộ hướng Tây Bắc với ban công Đông Nam, thoáng đãng, ánh sáng tự nhiên tràn ngập.

Với giá chỉ 9,9 tỷ VND, đây là cơ hội không thể bỏ lỡ. Pháp lý đầy đủ, sổ đỏ sẵn sàng. Không chỉ có không gian sống thoải mái, căn hộ còn được trang bị đầy đủ tiện nghi, giúp cuộc sống thêm phần tiện lợi và sang chảnh.

Gần đó có nhiều tiện ích như bệnh viện y học cổ truyền, siêu thị Winmart và công viên Phùng Khoang, tạo điều kiện thuận lợi cho cuộc sống hàng ngày.

Liên hệ ngay để biết thêm thông tin chi tiết qua số điện thoại 0386 217 *** với Vũ Đình Tùng.",9900000000,98.0,101020408.1632653,Hà Nội,Thanh Xuân,Căn hộ chung cư tại Thanh Xuân Complex,Phố Lê Văn Thiêm,20.999952541121495,105.80487703151317,,1010,1768323600000,6,1768885021822,batdongsan.com.vn
